Date,Close/Last,Volume,Open,High,Low
11/15/2022,$99.50,74,$99.50,$99.50,$99.50
11/14/2022,$99.50,152,$99.50,$99.50,$99.50
11/11/2022,$99.50,159,$99.60,$99.60,$99.324
11/10/2022,$99.90,1552,$99.728,$99.90,$99.728
11/09/2022,$99.75,27560,$99.60,$99.75,$99.60
11/08/2022,$99.60,260,$99.64,$99.75,$99.60
11/07/2022,$99.60,34183,$99.70,$99.90,$99.50
11/04/2022,$99.70,51,$99.701,$99.701,$99.70
11/03/2022,$99.75,441,$99.70,$99.75,$99.70
11/02/2022,$99.70,1577,$99.85,$99.85,$99.70
11/01/2022,$99.772,N/A,$99.772,$99.772,$99.772
10/31/2022,$99.772,688,$99.70,$99.772,$99.55
10/28/2022,$99.50,28137,$99.50,$99.55,$99.50
10/27/2022,$99.50,2190,$99.40,$99.55,$99.40
10/26/2022,$99.40,5471,$99.40,$99.50,$99.40
10/25/2022,$99.35,20936,$99.35,$99.50,$99.30
10/24/2022,$99.30,306,$99.30,$99.30,$99.30
10/21/2022,$99.301,215,$99.301,$99.301,$99.301
10/20/2022,$99.35,13,$99.35,$99.35,$99.35
10/19/2022,$99.30,4130,$99.30,$99.40,$99.30
10/18/2022,$99.30,2607,$99.30,$99.30,$99.20
10/17/2022,$99.20,165,$99.20,$99.20,$99.20
10/14/2022,$99.25,62,$99.20,$99.25,$99.20
10/13/2022,$99.20,1289,$99.30,$99.30,$99.10
10/12/2022,$99.30,2468,$99.20,$99.30,$99.20
10/11/2022,$99.30,684,$99.30,$99.30,$99.25
10/10/2022,$99.40,2477,$99.50,$99.90,$99.20
10/07/2022,$99.00,1131,$99.05,$99.05,$99.00
10/06/2022,$99.00,110,$99.00,$99.00,$99.00
10/05/2022,$99.00,5000,$99.00,$99.00,$99.00
10/04/2022,$99.00,27638,$99.00,$99.10,$98.999
10/03/2022,$98.90,228,$98.90,$98.95,$98.90
09/30/2022,$98.90,N/A,$98.90,$98.90,$98.90
09/29/2022,$98.90,3680,$98.90,$99.00,$98.90
09/28/2022,$98.90,225,$98.90,$99.00,$98.90
09/27/2022,$98.95,1825,$98.90,$98.95,$98.90
09/26/2022,$98.90,62670,$98.90,$99.00,$98.85
09/23/2022,$99.00,128,$98.90,$99.00,$98.90
09/22/2022,$98.90,1994,$98.90,$99.00,$98.90
09/21/2022,$98.90,52972,$98.90,$98.90,$98.90
09/20/2022,$98.90,196,$98.90,$98.90,$98.80
09/19/2022,$98.80,1646,$98.80,$98.90,$98.80
09/16/2022,$98.85,6291,$98.80,$98.85,$98.80
09/15/2022,$98.80,597,$98.80,$98.90,$98.80
09/14/2022,$98.80,5160,$98.80,$98.90,$98.80
09/13/2022,$98.80,16652,$98.80,$98.90,$98.80
09/12/2022,$98.80,2841,$99.00,$99.00,$98.80
09/09/2022,$99.00,1917,$98.80,$99.00,$98.80
09/08/2022,$98.95,2952,$98.80,$99.20,$98.80
09/07/2022,$98.80,20082,$98.95,$98.95,$98.70
09/06/2022,$99.00,5384,$98.80,$99.00,$98.70
09/02/2022,$98.80,1389,$98.70,$99.00,$98.70
09/01/2022,$98.90,465,$98.90,$98.90,$98.70
08/31/2022,$98.90,1914,$98.65,$99.00,$98.65
08/30/2022,$98.60,119,$99.30,$99.30,$98.60
08/29/2022,$98.80,694,$98.70,$98.80,$98.70
08/26/2022,$98.80,28674,$98.50,$98.80,$98.50
08/25/2022,$98.50,94,$98.60,$98.60,$98.50
08/24/2022,$98.40,95,$98.40,$98.50,$98.40
08/23/2022,$98.70,5487,$98.50,$98.70,$98.40
08/22/2022,$98.60,380,$98.60,$98.60,$98.513
08/19/2022,$98.55,3892,$98.60,$98.60,$98.50
08/18/2022,$98.499,590,$98.499,$98.50,$98.499
08/17/2022,$98.50,373,$98.70,$98.70,$98.50
08/16/2022,$98.55,428,$98.50,$98.55,$98.50
08/15/2022,$98.50,2921,$98.45,$98.60,$98.40
08/12/2022,$98.50,20847,$98.40,$98.55,$98.40
08/11/2022,$98.35,1723,$98.30,$98.40,$98.30
08/10/2022,$98.40,1827,$98.30,$98.40,$98.30
08/09/2022,$98.40,2011,$98.40,$98.40,$98.40
08/08/2022,$98.40,310,$98.30,$98.40,$98.30
08/05/2022,$98.40,70,$98.30,$98.40,$98.30
08/04/2022,$98.30,427,$98.30,$98.40,$98.30
08/03/2022,$98.30,N/A,$98.30,$98.30,$98.30
08/02/2022,$98.30,6571,$98.30,$98.30,$98.30
08/01/2022,$98.40,20534,$98.30,$98.45,$98.30
07/29/2022,$98.30,1485,$98.70,$98.70,$98.20
07/28/2022,$98.50,256,$98.60,$98.60,$98.50
07/27/2022,$98.55,7831,$98.30,$98.80,$98.30
07/26/2022,$98.60,15370,$98.50,$98.90,$98.35
07/25/2022,$98.30,12,$98.30,$98.30,$98.30
07/22/2022,$98.10,10,$98.10,$98.10,$98.10
07/21/2022,$98.10,N/A,$98.10,$98.10,$98.10
07/20/2022,$98.10,15000,$98.10,$98.10,$98.10
07/19/2022,$98.10,51,$98.20,$98.20,$98.10
07/18/2022,$98.40,16,$98.40,$98.40,$98.40
07/15/2022,$98.20,3986,$98.20,$98.20,$97.90
07/14/2022,$97.90,N/A,$97.90,$97.90,$97.90
07/13/2022,$97.90,683,$98.001,$98.001,$97.80
07/12/2022,$98.00,N/A,$98.00,$98.00,$98.00
07/11/2022,$98.00,11,$98.00,$98.00,$98.00
07/08/2022,$98.00,N/A,$98.00,$98.00,$98.00
07/07/2022,$98.00,78,$98.00,$98.00,$98.00
07/06/2022,$98.00,7178,$98.00,$98.10,$98.00
07/05/2022,$97.854,100,$97.854,$97.854,$97.854
07/01/2022,$98.00,392,$97.90,$98.00,$97.90
06/30/2022,$98.00,1968,$98.00,$98.10,$97.80
06/29/2022,$98.00,7484,$97.80,$98.00,$97.80
06/28/2022,$97.80,67,$97.80,$98.00,$97.80
06/27/2022,$97.90,60,$98.00,$98.00,$97.80
06/24/2022,$98.00,N/A,$98.00,$98.00,$98.00
06/23/2022,$98.00,99,$97.70,$98.00,$97.70
06/22/2022,$98.00,N/A,$98.00,$98.00,$98.00
06/21/2022,$98.00,101617,$97.90,$98.00,$97.80
06/17/2022,$97.90,N/A,$97.90,$97.90,$97.90
06/16/2022,$97.90,698,$97.90,$98.00,$97.90
06/15/2022,$97.80,2796,$97.80,$97.80,$97.80
06/14/2022,$97.90,1577,$98.00,$98.00,$97.80
06/13/2022,$97.80,N/A,$97.80,$97.80,$97.80
06/10/2022,$97.80,N/A,$97.80,$97.80,$97.80
06/09/2022,$97.80,N/A,$97.80,$97.80,$97.80
06/08/2022,$97.80,N/A,$97.80,$97.80,$97.80
06/07/2022,$97.80,8907,$97.80,$97.80,$97.80
06/06/2022,$97.80,N/A,$97.80,$97.80,$97.80
06/03/2022,$97.80,N/A,$97.80,$97.80,$97.80
06/02/2022,$97.80,94,$97.60,$97.80,$97.60
06/01/2022,$98.00,90,$97.60,$98.00,$97.60
05/31/2022,$97.80,1497,$97.80,$97.80,$97.80
05/27/2022,$98.00,N/A,$98.00,$98.00,$98.00
05/26/2022,$98.00,20337,$98.00,$98.00,$98.00
05/25/2022,$97.80,N/A,$97.80,$97.80,$97.80
05/24/2022,$97.80,89,$97.85,$97.85,$97.80
05/23/2022,$97.60,405,$97.60,$97.60,$97.60
05/20/2022,$97.60,N/A,$97.60,$97.60,$97.60
05/19/2022,$97.60,N/A,$97.60,$97.60,$97.60
05/18/2022,$97.60,N/A,$97.60,$97.60,$97.60
05/17/2022,$97.60,247,$97.642,$97.642,$97.60
05/16/2022,$97.60,N/A,$97.60,$97.60,$97.60
05/13/2022,$97.60,8855,$97.60,$97.90,$97.60
05/12/2022,$97.60,140,$97.604,$97.604,$97.60
05/11/2022,$97.80,23327,$97.70,$98.00,$97.60
05/10/2022,$97.70,4996,$97.95,$98.10,$97.60
05/09/2022,$97.90,17490,$98.10,$98.10,$97.80
05/06/2022,$98.00,17486,$98.10,$98.10,$98.00
05/05/2022,$97.90,N/A,$97.90,$97.90,$97.90
05/04/2022,$97.90,5612,$97.90,$98.00,$97.90
05/03/2022,$98.00,15592,$97.95,$98.00,$97.95
05/02/2022,$97.90,2121,$97.90,$97.90,$97.90
04/29/2022,$97.90,1064,$98.05,$98.05,$97.90
04/28/2022,$98.00,51,$98.00,$98.00,$98.00
04/27/2022,$98.00,N/A,$98.00,$98.00,$98.00
04/26/2022,$98.00,5769,$98.00,$98.00,$98.00
04/25/2022,$98.05,3640,$98.05,$98.05,$98.05
04/22/2022,$97.90,N/A,$97.90,$97.90,$97.90
04/21/2022,$97.90,N/A,$97.90,$97.90,$97.90
04/20/2022,$97.90,8410,$98.05,$98.10,$97.90
04/19/2022,$98.10,2650,$98.10,$103.00,$98.10
04/18/2022,$98.00,2688,$98.00,$98.00,$98.00
04/14/2022,$98.00,187,$98.00,$98.00,$98.00
04/13/2022,$97.90,1059,$98.00,$98.00,$97.80
04/12/2022,$98.00,22,$98.00,$98.00,$98.00
04/11/2022,$98.00,1071,$98.00,$98.00,$98.00
04/08/2022,$97.90,189,$97.90,$98.00,$97.90
04/07/2022,$97.90,132,$97.90,$97.90,$97.90
04/06/2022,$97.80,10880,$97.80,$97.90,$97.80
04/05/2022,$97.80,415,$97.90,$97.90,$97.80
04/04/2022,$97.80,333,$97.80,$97.80,$97.80
04/01/2022,$98.00,N/A,$98.00,$98.00,$98.00
03/31/2022,$98.00,200819,$97.70,$98.40,$97.60
03/30/2022,$97.70,35010,$97.70,$97.70,$97.70
03/29/2022,$97.70,242997,$97.60,$97.70,$97.30
03/28/2022,$97.50,3225,$97.50,$97.60,$97.40
03/25/2022,$97.50,852,$97.50,$97.50,$97.50
03/24/2022,$97.50,487,$97.40,$97.50,$97.40
03/23/2022,$97.20,N/A,$97.20,$97.20,$97.20
03/22/2022,$97.20,2842,$97.30,$97.30,$97.20
03/21/2022,$97.30,3701,$97.40,$97.40,$97.20
03/18/2022,$97.50,N/A,$97.50,$97.50,$97.50
03/17/2022,$97.50,N/A,$97.50,$97.50,$97.50
03/16/2022,$97.50,20,$97.45,$97.50,$97.45
03/15/2022,$97.30,865,$97.30,$97.30,$97.30
03/14/2022,$97.30,N/A,$97.30,$97.30,$97.30
03/11/2022,$97.30,208,$97.50,$97.50,$97.30
03/10/2022,$97.30,2624,$97.30,$97.30,$97.20
03/09/2022,$97.20,216,$97.20,$97.20,$97.20
03/08/2022,$97.25,8840,$97.40,$97.40,$97.25
03/07/2022,$97.40,20039,$97.40,$97.40,$97.40
03/04/2022,$97.40,770,$97.30,$97.40,$97.30
03/03/2022,$97.30,3702,$97.40,$97.40,$97.30
03/02/2022,$97.26,587,$97.30,$97.30,$97.26
03/01/2022,$97.20,9478,$97.20,$97.30,$97.15
02/28/2022,$97.084,1476,$97.10,$97.10,$97.00
02/25/2022,$97.15,307,$97.10,$97.15,$97.10
02/24/2022,$97.10,N/A,$97.10,$97.10,$97.10
02/23/2022,$97.10,N/A,$97.10,$97.10,$97.10
02/22/2022,$97.10,N/A,$97.10,$97.10,$97.10
02/18/2022,$97.10,916,$97.15,$97.15,$97.10
02/17/2022,$97.20,N/A,$97.20,$97.20,$97.20
02/16/2022,$97.20,62,$97.10,$97.20,$97.10
02/15/2022,$97.30,23,$97.30,$97.30,$97.30
02/14/2022,$97.00,N/A,$97.00,$97.00,$97.00
02/11/2022,$97.00,12,$97.00,$97.00,$97.00
02/10/2022,$97.10,104,$97.10,$97.10,$97.10
02/09/2022,$97.10,2812,$97.30,$97.30,$97.00
02/08/2022,$97.10,15,$97.10,$97.10,$97.10
02/07/2022,$97.30,551,$97.30,$97.30,$97.30
02/04/2022,$97.30,92,$97.10,$97.30,$97.10
02/03/2022,$97.30,82,$97.00,$97.30,$97.00
02/02/2022,$97.40,N/A,$97.40,$97.40,$97.40
02/01/2022,$97.40,4155,$97.10,$97.40,$96.90
01/31/2022,$96.85,66,$96.85,$96.85,$96.85
01/28/2022,$96.90,422,$96.70,$96.90,$96.70
01/27/2022,$96.80,68547,$96.80,$97.00,$96.80
01/26/2022,$96.90,N/A,$96.90,$96.90,$96.90
01/25/2022,$96.90,11,$96.90,$96.90,$96.90
01/24/2022,$97.20,N/A,$97.20,$97.20,$97.20
01/21/2022,$97.20,109,$97.10,$97.20,$96.80
01/20/2022,$97.201,N/A,$97.201,$97.201,$97.201
01/19/2022,$97.201,110,$97.30,$97.30,$97.20
01/18/2022,$97.10,601,$97.20,$97.20,$97.10
01/14/2022,$97.20,21,$97.20,$97.20,$97.20
01/13/2022,$97.70,N/A,$97.70,$97.70,$97.70
01/12/2022,$97.70,N/A,$97.70,$97.70,$97.70
01/11/2022,$97.70,85,$97.50,$97.70,$97.50
01/10/2022,$97.70,N/A,$97.70,$97.70,$97.70
01/07/2022,$97.70,312,$97.55,$97.70,$97.55
01/06/2022,$97.70,8625,$97.50,$97.80,$97.40
01/05/2022,$97.60,1802,$97.50,$97.80,$97.20
01/04/2022,$97.40,4693,$97.30,$97.40,$97.20
01/03/2022,$97.40,6139,$97.40,$97.40,$97.20
12/31/2021,$97.30,965,$97.00,$97.30,$96.90
12/30/2021,$97.30,515,$96.90,$97.30,$96.90
12/29/2021,$97.20,538,$96.90,$97.20,$96.90
12/28/2021,$97.20,410,$96.90,$97.30,$96.90
12/27/2021,$97.20,N/A,$97.20,$97.20,$97.20
12/23/2021,$97.20,N/A,$97.20,$97.20,$97.20
12/22/2021,$97.20,854,$97.00,$97.20,$97.00
12/21/2021,$97.30,26,$97.30,$97.30,$97.30
12/20/2021,$97.10,16,$97.10,$97.10,$97.10
12/17/2021,$97.101,70,$97.015,$97.101,$97.015
12/16/2021,$97.40,N/A,$97.40,$97.40,$97.40
12/15/2021,$97.40,233,$97.12,$97.50,$97.10
12/14/2021,$97.40,73657,$97.50,$97.50,$97.40
12/13/2021,$97.60,117,$97.50,$97.60,$97.50
12/10/2021,$97.50,2390,$97.50,$97.60,$97.20
12/09/2021,$98.20,239,$97.50,$98.20,$97.50
12/08/2021,$98.10,854,$97.90,$98.10,$97.90
12/07/2021,$98.00,651,$97.50,$98.00,$97.40
12/06/2021,$97.785,24,$97.785,$97.785,$97.785
12/03/2021,$97.70,431,$97.55,$97.80,$97.301
12/02/2021,$97.90,1994,$97.40,$97.90,$97.30
12/01/2021,$98.00,3324,$97.41,$98.00,$97.40
11/30/2021,$97.70,1960,$97.90,$98.00,$97.40
11/29/2021,$97.80,72,$97.70,$97.80,$97.70
11/26/2021,$97.80,43,$97.80,$97.80,$97.80
11/24/2021,$97.70,N/A,$97.70,$97.70,$97.70
11/23/2021,$97.70,2551,$97.60,$97.90,$97.40
11/22/2021,$97.50,40460,$97.30,$97.60,$97.30
11/19/2021,$97.70,14213,$97.50,$97.80,$97.50
11/18/2021,$97.45,280,$97.50,$97.50,$97.45
11/17/2021,$97.60,192,$97.50,$97.60,$97.50
11/16/2021,$97.60,882,$97.40,$97.60,$97.40
11/15/2021,$97.50,8970,$97.60,$97.70,$97.50
11/12/2021,$97.50,46,$97.50,$97.50,$97.50
11/11/2021,$97.20,23,$97.20,$97.20,$97.20
11/10/2021,$97.30,120,$97.458,$97.458,$97.30
11/09/2021,$97.70,219,$97.70,$97.70,$97.50
11/08/2021,$97.60,1566,$97.52,$97.80,$97.30
11/05/2021,$97.80,3079,$97.50,$97.80,$97.50
11/04/2021,$97.40,6449,$97.40,$97.80,$97.40
11/03/2021,$97.50,383,$97.80,$97.80,$97.50
11/02/2021,$97.70,1330,$97.52,$97.70,$97.50
11/01/2021,$97.70,977,$97.45,$97.70,$97.30
10/29/2021,$97.70,5164,$97.401,$97.70,$97.401
10/28/2021,$97.50,N/A,$97.50,$97.50,$97.50
10/27/2021,$97.50,151,$97.20,$97.50,$97.20
10/26/2021,$97.70,259,$97.55,$97.70,$97.55
10/25/2021,$97.70,3230,$97.50,$97.70,$97.35
10/22/2021,$97.20,20,$97.50,$97.50,$97.20
10/21/2021,$97.50,120,$97.20,$97.50,$97.20
10/20/2021,$97.50,N/A,$97.50,$97.50,$97.50
10/19/2021,$97.50,N/A,$97.50,$97.50,$97.50
10/18/2021,$97.50,225,$97.10,$97.50,$97.10
10/15/2021,$97.50,147,$97.201,$97.50,$97.201
10/14/2021,$97.40,20042,$97.40,$97.40,$97.40
10/13/2021,$97.50,172,$97.30,$97.50,$97.30
10/12/2021,$97.50,1526,$97.10,$97.60,$97.10
10/11/2021,$97.80,N/A,$97.80,$97.80,$97.80
10/08/2021,$97.80,N/A,$97.80,$97.80,$97.80
10/07/2021,$97.80,146,$97.60,$97.90,$97.60
10/06/2021,$97.80,N/A,$97.80,$97.80,$97.80
10/05/2021,$97.80,N/A,$97.80,$97.80,$97.80
10/04/2021,$97.80,346,$97.50,$97.90,$97.20
10/01/2021,$97.80,481,$97.70,$98.20,$97.50
09/30/2021,$97.70,1217,$97.00,$97.85,$97.00
09/29/2021,$97.40,1821,$97.10,$97.40,$97.10
09/28/2021,$97.10,N/A,$97.10,$97.10,$97.10
09/27/2021,$97.10,N/A,$97.10,$97.10,$97.10
09/24/2021,$97.10,298,$96.949,$97.10,$96.949
09/23/2021,$96.90,N/A,$96.90,$96.90,$96.90
09/22/2021,$96.90,65,$97.00,$97.00,$96.90
09/21/2021,$96.90,114,$96.70,$96.90,$96.70
09/20/2021,$96.70,28,$96.70,$96.70,$96.70
09/17/2021,$97.00,N/A,$97.00,$97.00,$97.00
09/16/2021,$97.00,30,$97.00,$97.00,$97.00
09/15/2021,$97.20,1195,$97.00,$97.20,$96.70
09/14/2021,$97.00,2098,$96.60,$97.00,$96.40
09/13/2021,$96.70,266,$96.60,$96.80,$96.50
09/10/2021,$96.80,456,$96.35,$96.90,$96.33
09/09/2021,$96.501,30,$96.501,$96.501,$96.501
09/08/2021,$96.90,N/A,$96.90,$96.90,$96.90
09/07/2021,$96.90,213,$97.40,$97.40,$96.30
09/03/2021,$96.80,2835,$96.70,$96.90,$96.497
09/02/2021,$96.70,N/A,$96.70,$96.70,$96.70
09/01/2021,$96.70,99,$96.80,$96.80,$96.45
08/31/2021,$96.40,557,$96.40,$96.80,$96.40
08/30/2021,$96.50,12,$96.50,$96.50,$96.50
08/27/2021,$96.70,N/A,$96.70,$96.70,$96.70
08/26/2021,$96.70,N/A,$96.70,$96.70,$96.70
08/25/2021,$96.70,N/A,$96.70,$96.70,$96.70
08/24/2021,$96.70,N/A,$96.70,$96.70,$96.70
08/23/2021,$96.70,134,$96.481,$96.70,$96.40
08/20/2021,$96.276,21,$96.276,$96.276,$96.276
08/19/2021,$96.80,660,$96.30,$96.80,$96.20
08/18/2021,$96.80,11416,$96.799,$96.80,$96.591
08/17/2021,$96.80,363,$96.40,$96.80,$96.40
08/16/2021,$96.70,282,$96.70,$96.70,$96.60
08/13/2021,$96.70,411,$96.701,$96.702,$96.70
08/12/2021,$96.80,25,$96.80,$96.80,$96.80
08/11/2021,$96.70,203,$96.60,$96.70,$96.60
08/10/2021,$96.70,116,$96.70,$96.70,$96.70
08/09/2021,$96.70,1345,$96.40,$96.90,$96.398
08/06/2021,$96.50,3952,$96.70,$96.768,$96.30
08/05/2021,$97.00,1939,$98.00,$98.00,$96.80
08/04/2021,$97.00,8383,$97.70,$100.00,$97.00
08/03/2021,$97.00,370,$97.25,$97.25,$97.00
08/02/2021,$97.00,214,$97.05,$97.30,$97.00
07/30/2021,$97.20,24,$97.199,$97.20,$97.199
07/29/2021,$97.10,586,$97.60,$97.60,$97.00
07/28/2021,$97.30,65,$97.30,$97.30,$97.30
